Title,Name,Type,ID,Sub. Organization,Full Organization Name,Sector,License,Security Class,View Audience,Download,Record Publish date,Record Last Modified,Description,Resource Status,Resource URL,Format,Resource Name,Resource ID,Resource Type
BC Finance - Budget 2013 June Update - Components of BC GDP 2011 to 2017 - Tables 3.6.2,bc-finance-budget-2013-june-update-components-of-bc-gdp-2011-to-2017-tables-3-6-2,Dataset,20855734-a03a-4880-8c8f-b70858b8fbd2,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,"Economic Forecasts, including 2011 actual values, ...",completed,https://catalogue.data.gov.bc.ca/dataset/20855734-a03a-4880-8c8f-b70858b8fbd2/resource/c251b83c-1fd1-4bd2-bd69-b1bb0c0d68a6/download/juneupdate2013table3.6.2componentsofbcrealgdp.xlsx,xlsx,June_Update_2013_Table_3.6.2_Components_of_BC_Real_GDP.xlsx,c251b83c-1fd1-4bd2-bd69-b1bb0c0d68a6,Data
BC 2013-14 First Quarterly Report - Revenue Assumptions Table 1.10,bc-2013-14-first-quarterly-report-revenue-assumptions-table-1-10,Dataset,2009ea70-fa6e-45d3-83ed-9ba05adb69c3,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of the British Columbia gov...,completed,https://catalogue.data.gov.bc.ca/dataset/2009ea70-fa6e-45d3-83ed-9ba05adb69c3/resource/a75395a9-a1f7-4384-a40f-a1b8921b5629/download/201314firstquarterlyreporttable1.10revenueassumptions.xlsx,xlsx,2013-14_first_Quarterly_Report_Table_1.10_revenue_assumptions.xlsx,a75395a9-a1f7-4384-a40f-a1b8921b5629,Data
BC Finance - 2013 Financial and Economic Review - Financial Statement of Auditor General Qualifications - Table 2.16,bc-finance-2013-financial-and-economic-review-financial-statement-of-auditor-general-qualifications-,Dataset,1e47da0a-e59d-4b42-b3a9-836a2bc09e08,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation showing the impact the Audi...,completed,https://catalogue.data.gov.bc.ca/dataset/1e47da0a-e59d-4b42-b3a9-836a2bc09e08/resource/f55d6fc7-648d-4d2b-90d8-87d5359abe31/download/2013financialandeconomicreviewtable2.16oagqualifications.xlsx,xlsx,2013_Financial_and_Economic_Review_Table_2.16_OAG_Qualifications.xlsx,f55d6fc7-648d-4d2b-90d8-87d5359abe31,Data
BC Finance - Budget 2013 June Update - Ten-Year Debt - Tables A17 and A18,bc-finance-budget-2013-june-update-ten-year-debt-tables-a17-and-a18,Dataset,1df7c723-196e-468d-ba3c-b902047f6f5d,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of British Columbia provinc...,completed,https://catalogue.data.gov.bc.ca/dataset/1df7c723-196e-468d-ba3c-b902047f6f5d/resource/0f7abc0c-224e-4ac2-b538-5601a08cb3f8/download/juneupdate2013tablea17a18tenyeardebt.xlsx,xlsx,June_Update_2013_Table_A17_A18_ten-year_debt.xlsx,0f7abc0c-224e-4ac2-b538-5601a08cb3f8,Data
BC Finance - 2013 Financial and Economic Review - BC Hydro - Five-Year Income Statement for the Years Ended March 31 - 2009 to 2013 - Table 3.1,bc-finance-2013-financial-and-economic-review-bc-hydro-five-year-income-statement-for-the-years-ende,Dataset,18c765df-92f7-4c6f-9dd3-48bb09a78e13,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of the British Columbia Hyd...,completed,https://catalogue.data.gov.bc.ca/dataset/18c765df-92f7-4c6f-9dd3-48bb09a78e13/resource/ff5260c0-75c4-414a-9b5e-240871c7f44f/download/2013financialandeconomicreviewtable3.1bchydro.xlsx,xlsx,2013_Financial_and_Economic_Review_Table_3.1_BC_Hydro.xlsx,ff5260c0-75c4-414a-9b5e-240871c7f44f,Data
BC Finance - 2013 Financial and Economic Review - Historical Commodity Prices (in US Dollars) 2002 to 2012 - Table A1.9,bc-finance-2013-financial-and-economic-review-historical-commodity-prices-in-us-dollars-2002-to-2012,Dataset,17ba05b7-16c0-4d43-a974-1f82856b8352,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of historical commodity pri...,completed,https://catalogue.data.gov.bc.ca/dataset/17ba05b7-16c0-4d43-a974-1f82856b8352/resource/8505d210-6a65-48c9-b943-10f3afef2c16/download/2013financialandeconomicreviewtablea1.9commodityprices.xlsx,xlsx,2013_Financial_and_Economic_Review_Table_A1.9_commodity_prices.xlsx,8505d210-6a65-48c9-b943-10f3afef2c16,Data
BC Finance - 2013 Financial and Economic Review - Operating Statement - 2001-02 to 2012-13 - Table A2.2,bc-finance-2013-financial-and-economic-review-operating-statement-2001-02-to-2012-13-table-a2-2,Dataset,1611e5f7-5d2a-4a88-aa48-ee58b2fbfafb,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation summarizing British Columbi...,completed,https://catalogue.data.gov.bc.ca/dataset/1611e5f7-5d2a-4a88-aa48-ee58b2fbfafb/resource/7ed8492a-0cfe-4c2a-a892-057d2deac8d1/download/2013financialandeconomicreviewtablea2.212yearoperatingstatement.xlsx,xlsx,2013_Financial_and_Economic_Review_Table_A2.2_12-year_operating_statement.xlsx,7ed8492a-0cfe-4c2a-a892-057d2deac8d1,Data
BC Finance - 2013 Financial and Economic Review - Capital Expenditure Projects Greater Than $50 Million - 02-21-2012 - Table 2.9,bc-finance-2013-financial-and-economic-review-capital-expenditure-projects-greater-than-50-million-0,Dataset,0f86a9d7-ebd9-43f3-8bde-eaf19ba9dff5,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of British Columbia capital...,completed,https://catalogue.data.gov.bc.ca/dataset/0f86a9d7-ebd9-43f3-8bde-eaf19ba9dff5/resource/f714c308-3bd2-48ec-a547-6326dcaca1be/download/2013financialandeconomicreviewtable2.950milliondollarprojects.xlsx,xlsx,2013_Financial_and_Economic_Review_Table_2.9_50_million_dollar_projects.xlsx,f714c308-3bd2-48ec-a547-6326dcaca1be,Data
BC Finance - 2013 Financial and Economic Review - Revenue by Source - Budget 2011 - Table 2.6,bc-finance-2013-financial-and-economic-review-revenue-by-source-budget-2011-table-2-6,Dataset,0b6e9693-b6e3-4451-9d41-9fe2a61c3210,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of British Columbia revenue...,completed,https://catalogue.data.gov.bc.ca/dataset/0b6e9693-b6e3-4451-9d41-9fe2a61c3210/resource/fdccf900-6d74-460e-ace5-52e6b3f33a26/download/2013financialandeconomicreviewtable2.6revenuebysource.xlsx,xlsx,2013_Financial_and_Economic_Review_Table_2.6_revenue_by_source.xlsx,fdccf900-6d74-460e-ace5-52e6b3f33a26,Data
BC 2013-14 First Quarterly Report - Statement of Financial Position Table 1.16,bc-2013-14-first-quarterly-report-statement-of-financial-position-table-1-16,Dataset,09178fb9-0dd8-426e-a0d2-4c542f39f940,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of the British Columbia gov...,completed,https://catalogue.data.gov.bc.ca/dataset/09178fb9-0dd8-426e-a0d2-4c542f39f940/resource/dcab445c-58d8-44d9-8f2c-aa5dc42773a7/download/201314firstquarterlyreporttable1.16junebalancesheet.xlsx,xlsx,2013-14_first_Quarterly_Report_Table_1.16_June_balance_sheet.xlsx,dcab445c-58d8-44d9-8f2c-aa5dc42773a7,Data
BC Finance - 2013 Financial and Economic Review - Aggregate and Labour Market Indicators - 1982 to 2012 with annual percentage changes - Table A1.1A,bc-finance-2013-financial-and-economic-review-aggregate-and-labour-market-indicators-1982-to-2012-wi,Dataset,06deed51-5c7b-4aaf-8b72-8155fe8849d6,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of British Columbia interna...,completed,https://catalogue.data.gov.bc.ca/dataset/06deed51-5c7b-4aaf-8b72-8155fe8849d6/resource/19596007-baf7-458d-b4d2-ad79296391e0/download/2013financialandeconomicreviewtablea1.1aaggregateandlabourmarketindicators.xlsx,xlsx,2013_Financial_and_Economic_Review_Table_A1.1A_Aggregate_and_Labour_Market_Indicators.xlsx,19596007-baf7-458d-b4d2-ad79296391e0,Data
BC Finance - Budget 2013 June Update - Capital Expenditure Projects Greater than $50 Million - Table 1.16,bc-finance-budget-2013-june-update-capital-expenditure-projects-greater-than-50-million-table-1-16,Dataset,0415b564-bc6a-4077-afe7-0c7d94922c9b,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of the British Columbia cap...,completed,https://catalogue.data.gov.bc.ca/dataset/0415b564-bc6a-4077-afe7-0c7d94922c9b/resource/7ea06e53-d0be-49d3-ad71-e5d1ad536a20/download/juneupdate2013table1.1650milliondollarprojects.xlsx,xlsx,June_Update_2013_Table_1.16_50_million_dollar_projects.xlsx,7ea06e53-d0be-49d3-ad71-e5d1ad536a20,Data
BC Finance - Budget 2013 June Update - United States Real GDP Forecast - Table 3.2,bc-finance-budget-2013-june-update-united-states-real-gdp-forecast-table-3-2,Dataset,c1377c28-9784-4f74-8826-6dc8db93ad20,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of the United States real G...,completed,https://catalogue.data.gov.bc.ca/dataset/c1377c28-9784-4f74-8826-6dc8db93ad20/resource/50cab0a5-5fc8-44b3-81c4-ae9712a00f8c/download/juneupdate2013table3.2usrealgdp.xls,xls,June_Update_2013_Table_3.2_US_real_GDP.xls,50cab0a5-5fc8-44b3-81c4-ae9712a00f8c,Data
BC Finance - Budget 2013 June Update - Canadian Real GDP - Table 3.3,bc-finance-budget-2013-june-update-canadian-real-gdp-table-3-3,Dataset,bff22a2f-509c-49c1-8bb7-36817bdc0ada,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of the Canadian real GDP fo...,completed,https://catalogue.data.gov.bc.ca/dataset/bff22a2f-509c-49c1-8bb7-36817bdc0ada/resource/126b0170-2624-4cc7-9cb3-6c4ae5353bec/download/juneupdate2013table3.3canadarealgdp.xls,xls,June_Update_2013_Table_3.3_Canada_real_GDP.xls,126b0170-2624-4cc7-9cb3-6c4ae5353bec,Data
BC Finance - Budget 2013 June Update - Exchange Rate - Table 3.5,bc-finance-budget-2013-june-update-exchange-rate-table-3-5,Dataset,b7ea1048-d561-46cd-a8ef-8b66012f6625,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of private sector exchange ...,completed,https://catalogue.data.gov.bc.ca/dataset/b7ea1048-d561-46cd-a8ef-8b66012f6625/resource/804dfbd5-b6c8-4b9e-8fd1-b9877d9f225b/download/juneupdate2013table3.5exchangerate.xls,xls,June_Update_2013_Table_3.5_exchange_rate.xls,804dfbd5-b6c8-4b9e-8fd1-b9877d9f225b,Data
BC Finance - 2013 Financial and Economic Review - BC Real GDP at Market Prices - Expenditure Based - 2007 to 2012 with annual percentage changes - Table A1.2,bc-finance-2013-financial-and-economic-review-bc-real-gdp-at-market-prices-expenditure-based-2007-to,Dataset,b097448d-03da-41ca-ac5d-174fa947a694,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of British Columbia real GD...,completed,https://catalogue.data.gov.bc.ca/dataset/b097448d-03da-41ca-ac5d-174fa947a694/resource/16513c43-99fb-48bc-b1db-cc0073e0485f/download/2013financialandeconomicreviewtablea1.2realgdpatmarketprices.xls,xls,2013_Financial_and_Economic_Review_Table_A1.2_real_GDP_at_market_prices.xls,16513c43-99fb-48bc-b1db-cc0073e0485f,Data
BC Finance - 2013 Financial and Economic Review - Historical Value of Mineral - Petroleum and Natural Gas Shipments 1991 to 2012 - Table A1.11,bc-finance-2013-financial-and-economic-review-historical-value-of-mineral-petroleum-and-natural-gas-,Dataset,ab2401d7-a69d-46d7-b998-cbf95d047b4c,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of the historical value of ...,completed,https://catalogue.data.gov.bc.ca/dataset/ab2401d7-a69d-46d7-b998-cbf95d047b4c/resource/893cbd7e-8e78-49b1-9823-94449111cbcc/download/2013financialandeconomicreviewtablea1.11mineraloilgasshipments.xls,xls,2013_Financial_and_Economic_Review_Table_A1.11_mineral_oil_gas_shipments.xls,893cbd7e-8e78-49b1-9823-94449111cbcc,Data
BC Finance - 2013 Financial and Economic Review - BC Employment by Industry - 2001 to 2012 - Table A1.5,bc-finance-2013-financial-and-economic-review-bc-employment-by-industry-2001-to-2012-table-a1-5,Dataset,9f525574-1b6d-45d4-a70c-cb0a731bf2d5,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of British Columbia employm...,completed,https://catalogue.data.gov.bc.ca/dataset/9f525574-1b6d-45d4-a70c-cb0a731bf2d5/resource/88263205-d095-45d5-9564-8ac70c90a9d2/download/2013financialandeconomicreviewtablea1.5employmentbyindustry.xls,xls,2013_Financial_and_Economic_Review_Table_A1.5_employment_by_industry.xls,88263205-d095-45d5-9564-8ac70c90a9d2,Data
BC 2013-14 First Quarterly Report - Private Sector Exchange Rate Forecasts - Table 2.3,bc-2013-14-first-quarterly-report-private-sector-exchange-rate-forecasts-table-2-3,Dataset,9ce88c9b-0c46-4cae-8862-6173821113d2,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of the United States exchan...,completed,https://catalogue.data.gov.bc.ca/dataset/9ce88c9b-0c46-4cae-8862-6173821113d2/resource/e1e283b3-ee9b-4c59-a763-47fe3b627d5d/download/201314firstquarterlyreporttable2.3exchangerate.xls,xls,2013-14_first_Quarterly_Report_Table_2.3_exchange_rate.xls,e1e283b3-ee9b-4c59-a763-47fe3b627d5d,Data
BC Finance - 2013 Financial and Economic Review - BC Forest Sector Economic Activity Indicators 2008 to 2012 - Table A1.10,bc-finance-2013-financial-and-economic-review-bc-forest-sector-economic-activity-indicators-2008-to-,Dataset,89310953-aab2-4122-9340-b4ee090b2548,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of forest sector economic a...,completed,https://catalogue.data.gov.bc.ca/dataset/89310953-aab2-4122-9340-b4ee090b2548/resource/fc4aad56-7dc6-4e2d-87e3-ff6e6eafc842/download/2013financialandeconomicreviewtablea1.10forestindicators.xls,xls,2013_Financial_and_Economic_Review_Table_A1.10_forest_indicators.xls,fc4aad56-7dc6-4e2d-87e3-ff6e6eafc842,Data
BC 2013-14 First Quarterly Report - Economic Indicators - Table 2.1,bc-2013-14-first-quarterly-report-economic-indicators-table-2-1,Dataset,868c7457-e901-4391-9bbe-bbc320dd0301,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of quarterly changes in key...,completed,https://catalogue.data.gov.bc.ca/dataset/868c7457-e901-4391-9bbe-bbc320dd0301/resource/0959b903-db77-4216-b27c-dd7ae23bfb78/download/201314firstquarterlyreporttable2.1economicindicators.xls,xls,2013-14_first_Quarterly_Report_Table_2.1_economic_indicators.xls,0959b903-db77-4216-b27c-dd7ae23bfb78,Data
BC Finance - 2013 Financial and Economic Review - International Goods Exports by Market Area - 2010 to 2012 - Table A1.8,bc-finance-2013-financial-and-economic-review-international-goods-exports-by-market-area-2010-to-201,Dataset,72b1fe5d-1d1e-416a-9752-b6cde360c9bc,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of British Columbia interna...,completed,https://catalogue.data.gov.bc.ca/dataset/72b1fe5d-1d1e-416a-9752-b6cde360c9bc/resource/cf8c780d-888f-4aca-9f59-157119761d68/download/2013financialandeconomicreviewtablea1.8exportsbymarket.xls,xls,2013_Financial_and_Economic_Review_Table_A1.8_exports_by_market.xls,cf8c780d-888f-4aca-9f59-157119761d68,Data
BC Finance - Budget 2013 June Update - Economic Indicators - Table 3.1,bc-finance-budget-2013-june-update-economic-indicators-table-3-1,Dataset,69f5e083-f25a-4d7c-a80a-d3661d82f52f,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of British Columbia economi...,completed,https://catalogue.data.gov.bc.ca/dataset/69f5e083-f25a-4d7c-a80a-d3661d82f52f/resource/7d48840a-8f98-421a-b86a-bd043da227f1/download/juneupdate2013table3.1economicindicators.xls,xls,June_Update_2013_Table_3.1_economic_indicators.xls,7d48840a-8f98-421a-b86a-bd043da227f1,Data
BC Finance - Budget 2013 June Update - Private Sector Canadian Interest Rate Forecasts - Table 3.4,bc-finance-budget-2013-june-update-private-sector-canadian-interest-rate-forecasts-table-3-4,Dataset,637728c3-7139-46e4-ae7e-d1e88a9a8a46,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of private sector Canadian ...,completed,https://catalogue.data.gov.bc.ca/dataset/637728c3-7139-46e4-ae7e-d1e88a9a8a46/resource/aea8bbb4-2c84-4980-ae5a-c3a6b8716f07/download/juneupdate2013table3.4interestrates3-months10-year.xls,xls,June_Update_2013_Table_3.4_interest_rates_3 months_10 year.xls,aea8bbb4-2c84-4980-ae5a-c3a6b8716f07,Data
BC Finance - 2013 Financial and Economic Review - International Goods Exports by Major Market and Selected Commodities - 2012 - Table A1.7,bc-finance-2013-financial-and-economic-review-international-goods-exports-by-major-market-and-select,Dataset,5a5aa1d2-1271-4415-a5aa-ae6d16761f89,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of British Columbia interna...,completed,https://catalogue.data.gov.bc.ca/dataset/5a5aa1d2-1271-4415-a5aa-ae6d16761f89/resource/de9abae2-ac8a-4b83-b25e-279e235ec993/download/2013financialandeconomicreviewtablea1.7exportsbymarketandcommodity.xls,xls,2013_Financial_and_Economic_Review_Table_A1.7_exports_by_market_and_commodity.xls,de9abae2-ac8a-4b83-b25e-279e235ec993,Data
BC Finance - 2013 Financial and Economic Review - BC GDP at Basic Prices - by Industry - 2007 to 2012 with annual percentage changes - Table A1.3,bc-finance-2013-financial-and-economic-review-bc-gdp-at-basic-prices-by-industry-2007-to-2012-with-a,Dataset,5972f56f-0c72-4436-bfd1-da04f4436d3f,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-08,2015-12-22,A tabular presentation of British Columbia real GD...,completed,https://catalogue.data.gov.bc.ca/dataset/5972f56f-0c72-4436-bfd1-da04f4436d3f/resource/f8bf1df7-10f9-43d8-bbff-d29822672ce8/download/2013financialandeconomicreviewtablea1.3gdpatbasicprices.xls,xls,2013_Financial_and_Economic_Review_Table_A1.3_GDP_at_basic_prices.xls,f8bf1df7-10f9-43d8-bbff-d29822672ce8,Data
